index;stock;fator
2016-02-01;CPTS11B;0,9801862260624856
2016-01-05;CPTS11B;0,988171548559279
2015-12-01;CPTS11B;0,9883853939326409
2015-11-03;CPTS11B;0,9882658061026005
2015-10-05;CPTS11B;0,9883507368597593
2015-09-02;CPTS11B;0,9880149278611914
2015-08-03;CPTS11B;0,9713372087677228
2015-07-01;CPTS11B;0,9920012693583847
2015-06-01;CPTS11B;0,9925699685515066
2015-05-04;CPTS11B;0,9930814066797229
2015-04-02;CPTS11B;0,9906849092826435
2015-03-02;CPTS11B;0,9902764192390713
2015-02-02;CPTS11B;0,993850621157749
2015-01-02;CPTS11B;0,9760582591719746
2014-12-01;CPTS11B;0,9839915323330426
2015-04-28;CRDE3;0,7058823529411765
2017-05-10;CREM3;0,9915068493150685
2017-01-04;CREM3;0,9973719289828713
2015-12-22;CREM3;0,9263424682199491
2015-06-01;CREM3;0,9218567405719372
2015-01-05;CREM3;0,9408451193047311
2017-08-22;CRIV4;0,9560096153846154
2017-01-24;CRIV4;0,9578504975035023
2016-08-16;CRIV4;0,950231812089385
2016-01-29;CRIV4;0,9395601568479479
2015-08-14;CRIV4;0,9457171363937211
2015-01-22;CRIV4;0,948064693806019
2017-06-01;CRPG5;0,9702338766832034
2015-01-19;CRPG5;99,99307280253227
2017-06-01;CRPG6;0,977998580553584
2015-01-20;CRPG6;100,000145137881
2017-05-02;CSAN3;0,9748854756130423
2016-12-13;CSAN3;0,9807064560390116
2016-05-16;CSAN3;0,9791623268253946
2016-02-19;CSAN3;0,9712304203061622
2015-09-14;CSAN3;0,9807783177008405
2015-05-04;CSAN3;0,9895666641995412
2016-10-03;CSCO34;0,9915808065940537
2016-07-05;CSCO34;0,9936469971313902
2016-04-04;CSCO34;0,9912119860259234
2015-10-06;CSCO34;0,9919407959403616
2015-07-03;CSCO34;0,9922341294664927
2015-04-01;CSCO34;0,9929123078909983
2015-01-05;CSCO34;0,9934924133104528
2017-06-22;CSMG3;0,9919706042460533
2017-03-23;CSMG3;0,9942886215820914
2017-03-17;CSMG3;0,9941356703142795
2016-11-17;CSMG3;0,9923868092495864
2016-08-23;CSMG3;0,9929155151069976
2016-05-20;CSMG3;0,983756163521119
2016-05-12;CSMG3;0,9918861860636662
2015-11-12;CSMG3;0,9985417320748152
2015-08-12;CSMG3;0,9991258571157176
2015-05-12;CSMG3;0,9979677783765089
2015-03-25;CSMG3;0,9989534212361962
2015-03-12;CSNA3;0,9609615384615384
2015-01-02;CSNA3;0,9637897433800783
2017-07-11;CSRN3;0,9924476797088262
2016-10-19;CSRN3;0,9941984002218311
2016-09-19;CSRN3;0,9856932090584662
2016-08-11;CSRN3;0,9876812020306387
2016-05-23;CSRN3;0,953215942923048
2015-10-06;CSRN3;0,9432480754640906
2015-06-26;CSRN3;0,9932866177950265
2015-02-27;CSRN3;0,9808746708112075
2016-04-22;CTAX3;100,0
2017-08-09;CTGP34;0,9953419042295509
2017-05-02;CTGP34;0,9973659102719283
2017-02-03;CTGP34;0,997165249228115
2016-11-07;CTGP34;0,9967946767116209
2016-08-01;CTGP34;0,997579691730707
2016-04-28;CTGP34;0,9988972090264185
2016-01-29;CTGP34;0,9988116343431296
2015-10-29;CTGP34;0,9991242803024607
2015-07-30;CTGP34;0,999087866691409
2015-05-12;CTGP34;0,9990886443893486
2015-01-30;CTGP34;0,9997687042358322
2016-08-25;CTKA3;10,0
2016-04-29;CTKA4;10,0
2015-09-22;CTNM3;4,0
2015-09-08;CTNM4;4,0
2015-05-04;CTSA3;0,9971830985915494
2015-03-31;CTSA3;0,999939031825387
2015-03-05;CTSA3;1,0002167245513254
2015-03-04;CTSA3;0,9998039322476988
2015-03-03;CTSA3;1,000136444262519
2015-02-06;CTSA3;0,9998635743519781
2015-02-05;CTSA3;1,0002772899528607
2015-01-09;CTSA3;0,9998023573379329
2014-11-28;CTSA3;0,9999384901979739
2014-11-27;CTSA3;1,0001729410524094
2014-11-25;CTSA3;0,9998537767379678
2017-08-18;CTSH34;0,9986728744234619
2017-09-01;CTXT11;0,9920374707259954
2017-08-01;CTXT11;0,9921351996889406
2017-07-03;CTXT11;0,9922228984161946
2017-06-01;CTXT11;0,9920423661071142
2017-05-02;CTXT11;0,9922308118448451
2017-04-03;CTXT11;0,9910675785016255
2017-03-01;CTXT11;0,9925618227111009
2017-02-01;CTXT11;0,99122247695311
2017-01-02;CTXT11;0,9911689945232044
2016-12-01;CTXT11;0,9911505255255254
2016-11-01;CTXT11;0,9913002641620196
2016-10-03;CTXT11;0,9913978052877593
2016-09-01;CTXT11;0,9908692714336816
2016-08-01;CTXT11;0,9915037995481619
2016-07-01;CTXT11;0,9906555274310992
2016-06-01;CTXT11;0,9913123117091784
2016-05-02;CTXT11;0,9899217887375783
2016-04-01;CTXT11;0,9898738182825045
2016-03-01;CTXT11;0,9896103896103897
2016-02-03;CTXT11;0,9903089036947305
2016-01-04;CTXT11;0,9893403232852774
2015-12-01;CTXT11;0,9899919152690666
2015-11-03;CTXT11;0,9907807236703084
2015-10-02;CTXT11;0,9896122305068243
2015-09-01;CTXT11;0,9908849221420433
2015-08-03;CTXT11;0,990764625517616
2015-07-01;CTXT11;0,990945543914112
2015-06-01;CTXT11;0,9903528478921634
2015-05-04;CTXT11;0,9916528967855136
2015-04-15;CTXT11;0,9904847621127412
2015-03-02;CTXT11;0,990535720045154
2015-01-06;CTXT11;0,9914390542193233
2014-12-04;CTXT11;0,9916903967007069
2017-05-02;CVCB3;0,9946382428940569
2016-12-09;CVCB3;0,9928661693548297
2016-04-27;CVCB3;0,9621659752401337
2015-12-21;CVCB3;0,9910946528130388
2015-04-16;CVCB3;0,9615050094215047
2014-12-10;CVCB3;0,9928074868325549
2017-07-24;CVSH34;0,9933585269759587
2017-04-20;CVSH34;0,993634570120257
2017-01-20;CVSH34;0,9937939366046719
2016-10-20;CVSH34;0,9951252856254703
2016-07-20;CVSH34;0,9971261663027852
2017-09-01;CXCE11B;0,9920404166720943
2017-08-02;CXCE11B;0,9924081171714443
2017-07-03;CXCE11B;0,9922916311673008
2017-06-01;CXCE11B;0,9923116801741325
2017-05-02;CXCE11B;0,9923622557743799
2017-04-03;CXCE11B;0,9923002248366276
2017-03-01;CXCE11B;0,9918073571091344
2017-02-06;CXCE11B;0,9922883850422024
2017-01-09;CXCE11B;0,9919694502832817
2016-12-02;CXCE11B;0,9916307605951431
2016-11-04;CXCE11B;0,9922816987171158
2016-10-03;CXCE11B;0,9914268786996114
2016-09-01;CXCE11B;0,9919911350252568
2016-08-01;CXCE11B;0,9919879078551791
2016-07-01;CXCE11B;0,9917153601740638
2016-06-01;CXCE11B;0,991512706225083
2016-05-13;CXCE11B;0,9911624244320925
2016-04-04;CXCE11B;0,9908994250222181
2016-03-01;CXCE11B;0,9906618488855672
2016-02-02;CXCE11B;0,990542670689718
2016-01-05;CXCE11B;0,9906145162176384
2015-12-02;CXCE11B;0,9905882877136128
2015-11-04;CXCE11B;0,9905061548759444
2015-10-01;CXCE11B;0,9903063891131291
2015-09-02;CXCE11B;0,9914315412420796
2015-08-04;CXCE11B;0,991541458459102
2015-07-01;CXCE11B;0,9915326752200615
2015-06-08;CXCE11B;0,9914515307211128
2015-05-04;CXCE11B;0,9916013171999989
2015-04-01;CXCE11B;0,991231922236436
2015-03-02;CXCE11B;0,9910644336800373
2015-02-03;CXCE11B;0,9911858733822035
2015-01-02;CXCE11B;0,9911906119081745
2014-12-01;CXCE11B;0,991387800669008
2017-09-04;CXRI11;0,9926471
2017-08-02;CXRI11;0,9933046001935268
2017-07-04;CXRI11;0,9924528998427339
2017-06-05;CXRI11;0,992285400408528
2017-05-03;CXRI11;0,9925531994406872
2017-04-04;CXRI11;0,9927619001222691
2017-03-02;CXRI11;0,9932394004144144
2017-02-02;CXRI11;0,9922704990988797
2017-01-04;CXRI11;0,9918458998526357
2016-12-05;CXRI11;0,991794900127971
2016-11-03;CXRI11;0,9923077000388244
2016-10-04;CXRI11;0,9917948999678368
2016-09-02;CXRI11;0,9919892007435906
2016-08-02;CXRI11;0,9916230000275029
2016-07-04;CXRI11;0,9872537994632896
2016-06-02;CXRI11;0,9891209008573961
2016-05-03;CXRI11;0,9892600998734195
2016-04-04;CXRI11;0,9905485988601257
2016-03-09;CXRI11;0,9895973003419697
2016-02-02;CXRI11;0,9895833005370023
2016-01-05;CXRI11;0,9898592994319456
2015-12-02;CXRI11;0,9891745004983822
2015-11-05;CXRI11;0,9894737004147796
2015-10-16;CXRI11;0,9898733997811161
2015-07-07;CXRI11;0,9898544991255679
2015-04-13;CXRI11;0,9916039012500181
2015-01-06;CXRI11;0,9920409999893038
2017-08-01;CXTL11;0,9913231587301587
2017-07-03;CXTL11;0,9943281003546183
2017-06-02;CXTL11;0,9926607996506388
2017-05-02;CXTL11;0,9932818988886504
2017-04-04;CXTL11;0,9927242010108877
2017-03-02;CXTL11;0,9938465004379597
2017-01-02;CXTL11;0,9952488988635054
2016-12-01;CXTL11;0,9912834996128659
2016-11-01;CXTL11;0,991299200094839
2016-10-04;CXTL11;0,9913828002356891
2016-09-01;CXTL11;0,989495300825441
2016-08-01;CXTL11;0,992090400250774
2016-07-04;CXTL11;0,990240898394091
2016-06-01;CXTL11;0,9941380011290335
2016-05-02;CXTL11;0,9911250999923764
2016-04-01;CXTL11;0,9883299009716401
2016-03-03;CXTL11;0,9801383987079576
2016-02-01;CXTL11;0,9960045996928072
2016-01-06;CXTL11;0,9897673999733297
2015-12-01;CXTL11;0,990095300402061
2015-10-01;CXTL11;0,9901436998025143
2015-09-09;CXTL11;0,9907091002393498
2015-08-07;CXTL11;0,9905885009659217
2015-07-01;CXTL11;0,9912206984916324
2015-06-08;CXTL11;0,9900575018654622
2015-05-05;CXTL11;0,9908173996231928
2015-04-08;CXTL11;0,9904195994277398
2015-03-10;CXTL11;0,9909427007137626
2015-02-05;CXTL11;0,9933351999703005
2015-01-07;CXTL11;0,9924223984421175
2014-12-08;CXTL11;0,9937560005451903
2017-05-02;CYRE3;0,9928787878787879
2016-04-29;CYRE3;0,9741288222770998
2015-04-29;CYRE3;0,9666538903794557
2017-05-16;CZLT33;0,9904651162790696
2016-05-23;CZLT33;0,9836792674336701
2015-06-02;CZLT33;0,9823074483143338
2015-06-09;DAGB33;0,9698878544223445
2017-04-25;DASA3;0,9997863247863248
2017-01-27;DASA3;0,9997680811039001
2017-01-02;DASA3;0,9954745841807016
2016-04-27;DASA3;0,9984009987515606
2015-04-24;DASA3;0,9932037281449425
2017-08-21;DEAI34;0,9935814202529951
2017-02-23;DEAI34;0,9959904577880833
2016-11-10;DEAI34;0,9954802651154385
2016-08-11;DEAI34;0,9943839266173771
2017-07-05;DHER34;0,9984553298079598
2017-04-03;DHER34;0,9984268386847668
2017-02-03;DHER34;0,9983549672283852
2016-10-07;DHER34;0,998329043786414
2016-07-14;DHER34;0,7657116746365394
2016-06-07;DHER34;0,9984379903339481
2016-04-19;DHER34;0,9983312625390626
2015-12-18;DHER34;0,9985138130641181
2015-09-30;DHER34;0,9985061233894458
2016-07-08;DIRR3;0,9515097690941386
2015-07-23;DIRR3;0,9376318852373696
2015-04-29;DIRR3;0,9714771113119833
2017-07-06;DISB34;0,9929296131896006
2016-12-12;DISB34;0,992851412093634
2016-07-07;DISB34;0,9929433734658083
2015-12-10;DISB34;0,9933229608841253
2015-07-01;DISB34;0,9938347770447021
2014-12-12;DISB34;0,9872934795795603
2015-12-18;DOHL4;0,9782417582417582
2014-12-22;DOHL4;0,9540134696671247
2016-05-09;DOMC11;0,9903036363636364
2016-04-08;DOMC11;0,9851115856490763
2016-03-02;DOMC11;0,9844869573894889
2016-02-02;DOMC11;0,9847049769704909
2016-01-05;DOMC11;0,9870791464841636
2015-12-02;DOMC11;0,9843916666812876
2015-11-05;DOMC11;0,9842688067814592
2015-10-02;DOMC11;0,9851402628190686
2015-09-02;DOMC11;0,9870136960522786
2015-08-05;DOMC11;0,987971070923921
2015-07-02;DOMC11;0,9879160918445338
2015-06-02;DOMC11;0,9875157659094305
2015-05-05;DOMC11;0,9883064297687417
2015-04-02;DOMC11;0,9883626627433754
2015-03-03;DOMC11;0,9886800150085729
2015-02-04;DOMC11;0,9884091075793218
2015-01-06;DOMC11;0,9893204923857384
2014-12-04;DOMC11;0,989384523751377
2016-09-28;DOWB34;0,9913491124260355
2016-06-28;DOWB34;0,9916887439296626
2016-01-04;DOWB34;0,9910610290646176
2015-09-28;DOWB34;0,9904468972684309
2015-06-26;DOWB34;0,9914658297034825
2015-04-28;DOWB34;0,9918627711986031
2017-08-09;DRIT11B;0,9958151991965183
2017-07-07;DRIT11B;0,996426991331076
2017-06-07;DRIT11B;0,988892144723938
2017-05-08;DRIT11B;0,9791855379606066
2017-04-07;DRIT11B;0,9901965647136919
2017-03-14;DRIT11B;0,9949993896377937
2017-02-09;DRIT11B;0,9943367478942475
2017-01-06;DRIT11B;0,9948011024805814
2016-11-07;DRIT11B;0,9945207524450627
2016-10-18;DRIT11B;0,9948033872827146
2016-09-14;DRIT11B;0,9940911265974384
2016-08-08;DRIT11B;0,9888490683783544
2016-07-13;DRIT11B;0,9936613075796823
2016-06-13;DRIT11B;0,992928144465192
2016-05-09;DRIT11B;0,9929725832797737
2016-04-08;DRIT11B;0,9940598781752618
2016-03-08;DRIT11B;0,9959996278723602
2016-02-15;DRIT11B;0,9935049725810948
2016-01-08;DRIT11B;0,9934530337005091
2015-12-11;DRIT11B;0,9925492706847221
2015-10-08;DRIT11B;0,9925411549653848
2015-09-09;DRIT11B;0,9913718906904285
2015-08-07;DRIT11B;0,9910895617240822
2015-06-09;DRIT11B;0,9916276560985683
2015-03-09;DRIT11B;0,9911878042672476
2015-02-09;DRIT11B;0,9917990666320976
2015-01-14;DRIT11B;0,9920318300316435
2016-07-01;DTCY3;10,0
2017-02-15;DTEX3;0,9989772727272727
2016-02-17;DTEX3;0,9842586606960371
2015-12-18;DTEX3;0,9567769331182876
2015-07-29;DTEX3;0,9926699970175962
2015-02-06;DTEX3;0,9917091246398503
2014-12-17;DTEX3;0,9887090060088323
2016-08-22;DUPO34;0,9942241778601204
2014-12-18;EALT3;0,9813478260869566
2016-08-08;EALT4;0,9701115241635688
2015-11-27;EALT4;0,9423295356660243
2015-04-29;EALT4;0,966990992234685
2014-12-17;EALT4;0,977330159122123
2015-07-31;EBAY34;0,4648366701791359
2017-03-30;ECOR3;0,9785227272727273
2016-11-10;ECOR3;0,9714615210123758
2015-05-15;ECOR3;0,953057165816752
2014-11-25;ECOR3;0,95209173198
2017-09-05;EDFO11B;0,9935070921985815
2017-08-01;EDFO11B;0,9934847719868211
2017-07-03;EDFO11B;0,9935655030177856
2017-06-01;EDFO11B;0,9937469898202855
2017-05-02;EDFO11B;0,9938427868455306
2017-04-03;EDFO11B;0,9935971952446918
2017-03-10;EDFO11B;0,9937527037982722
2017-02-03;EDFO11B;0,9935006488825159
2017-01-04;EDFO11B;0,9941208350932139
2016-12-01;EDFO11B;0,9923330169834604
2016-11-07;EDFO11B;0,9937349531211896
2016-10-04;EDFO11B;0,9932556781095816
2016-08-01;EDFO11B;0,9923308595207176
2016-07-04;EDFO11B;0,992372871923019
2016-06-01;EDFO11B;0,9917184589566299
2016-05-02;EDFO11B;0,9910778800899869
2016-04-01;EDFO11B;0,9912167085888365
2016-03-01;EDFO11B;0,9906851498288848
2016-02-01;EDFO11B;0,9910856355321681
2016-01-04;EDFO11B;0,9910077721874199
2015-12-01;EDFO11B;0,9913248048340804
2015-11-04;EDFO11B;0,9906671039643073
2015-10-01;EDFO11B;0,9904888205543191
2015-09-03;EDFO11B;0,9912178906549322
2015-08-03;EDFO11B;0,9909578391295153
2015-07-01;EDFO11B;0,9908463001792663
2015-06-01;EDFO11B;0,9909553015297234
2015-05-04;EDFO11B;0,9903429342067237
2015-04-01;EDFO11B;0,9906459065300232
2015-03-02;EDFO11B;0,9906603867216337
2015-02-09;EDFO11B;0,9906984200087843
2015-01-05;EDFO11B;0,9916368171200196
2014-12-04;EDFO11B;0,9906515422271809
2017-08-25;EDGA11;0,9964367816091954
2017-07-25;EDGA11;0,9977971273161029
2017-06-26;EDGA11;0,9980832703392406
2017-05-25;EDGA11;0,9978084286899997
2017-04-24;EDGA11;0,9977621466332983
2017-03-27;EDGA11;0,9971884504070658
2017-02-20;EDGA11;0,9941404469586096
2017-01-24;EDGA11;0,994436642502385
2016-12-23;EDGA11;0,9938518009846671
2016-11-24;EDGA11;0,9923830738667465
2016-10-25;EDGA11;0,9930487887656122
2016-09-26;EDGA11;0,9943988244446366
2016-08-25;EDGA11;0,9936337241406357
2016-07-25;EDGA11;0,9934771746923277
2016-06-24;EDGA11;0,9922664997644554
2016-05-24;EDGA11;0,9914723716257358
2016-04-25;EDGA11;0,9862063137944379
2016-03-24;EDGA11;0,9847019584346125
2016-02-23;EDGA11;0,9898185478633589
2016-01-22;EDGA11;0,9896403507761095
2015-12-22;EDGA11;0,9911929689556712
2015-11-24;EDGA11;0,992011482053818
2015-10-26;EDGA11;0,9878044824336664
2015-09-24;EDGA11;0,9918896384446299
2015-08-25;EDGA11;0,9923091002112254
2015-07-27;EDGA11;0,9878570956803494
2015-06-24;EDGA11;0,9903166914240331
2015-05-25;EDGA11;0,9902424275342058
2015-04-24;EDGA11;0,9896259631768627
2015-03-25;EDGA11;0,9910424253554109
2015-02-23;EDGA11;0,9904290882412313
2015-01-26;EDGA11;0,9890709399047057
2014-12-22;EDGA11;0,9922819114696513
2014-11-24;EDGA11;0,9907836034597501
2016-06-21;EEEL3;40,0
2017-05-26;EEEL4;0,877925
2016-06-30;EEEL4;39,99972293391435
2017-08-10;EGIE3;0,9598211791003073
2017-05-30;EGIE3;0,9812642997933033
2016-11-11;EGIE3;0,9821075823581993
2016-08-09;EGIE3;0,9769023671117995
2016-05-11;EGIE3;0,9913996862260506
2015-11-24;EGIE3;0,9867845319653448
2015-08-21;EGIE3;0,9861835568634976
2015-05-11;EGIE3;0,9928267446886326
2014-11-26;EGIE3;0,9899440573027609
2017-05-18;EKTR4;0,9738839285714287
2016-10-26;EKTR4;0,9625890442356174
2016-08-11;EKTR4;0,9690048023609991
2016-01-26;EKTR4;0,9723147445573098
2014-12-08;EKTR4;0,9606125872523191
2017-05-02;ELET6;0,925938864628821
2015-05-04;ELET6;0,9882166993329262
2017-04-24;ELPL3;0,9920754716981133
2017-04-24;ELPL4;0,9904467353951889
2016-04-29;ELPL4;0,971508148645549
2017-04-27;EMAE4;0,9528977871443624
2016-04-28;EMAE4;0,9802819774942632
2017-06-13;EMBR3;0,9974506054811982
2017-04-25;EMBR3;0,9935117401409185
2017-03-21;EMBR3;0,9978375846863161
2016-09-27;EMBR3;0,9986402973271126
2016-06-21;EMBR3;0,9977881395027792
2016-03-22;EMBR3;0,9982681596333481
2015-12-22;EMBR3;0,9985912643812505
2015-08-18;EMBR3;0,998265647931339
2015-06-23;EMBR3;0,9983732367822091
2015-04-28;EMBR3;0,999013537645872
2015-03-17;EMBR3;0,9984066516088429
2014-12-16;EMBR3;0,9947889200989871
2016-12-29;ENBR3;0,9607503607503608
2016-05-05;ENBR3;0,9859332986541038
2016-04-14;ENBR3;0,9522161126912766
2015-12-22;ENBR3;0,9974440582494242
2015-04-13;ENBR3;0,9877686186686995
2014-12-30;ENBR3;0,9696917203451118
2016-05-12;ENEV3;100,0
2015-09-08;ENEV3;0,5703703703703704
2017-08-15;ENGI11;0,9887096774193548
2017-02-23;ENGI11;0,9874036119036156
2016-08-18;ENGI11;0,9948123259354803
2016-03-01;ENGI11;0,9792979676488176
2015-07-01;ENGI11;0,9713807312971905
2017-08-15;ENGI3;0,9915151515151517
2017-02-24;ENGI3;0,9891474835078654
2016-08-19;ENGI3;0,9933196156827317
2015-06-30;ENGI3;0,968666960777273
2017-08-15;ENGI4;0,9874157303370786
2017-02-23;ENGI4;0,9866017084607976
2016-08-18;ENGI4;0,9941238041023192
2016-03-03;ENGI4;0,9802201923925514
2015-07-02;ENGI4;0,9714703730797366
2016-05-12;ENMA3B;0,9444444444444444
2015-04-20;ENMA3B;0,9782283737024222
2016-10-05;ENMT3;0,8891292590589509
2015-05-12;ENMT3;0,9975187160771101
2016-05-03;ENMT4;0,9998601398601398
2014-12-17;ENMT4;0,9999573724261369
2014-12-16;ENMT4;1,0000396318410554
2017-04-28;EQTL3;0,9899042645778937
2016-12-27;EQTL3;0,994721692307182
2016-04-18;EQTL3;0,9838670313401346
2015-12-28;EQTL3;0,9900818722894006
2015-04-20;EQTL3;0,9850228526900392
2014-12-22;EQTL3;0,9889715823137402
2017-04-20;ESTC3;0,9829518072289156
2016-12-22;ESTC3;0,9691065492814765
2016-11-11;ESTC3;0,9450551568923222
2016-04-28;ESTC3;0,9682592199158345
2015-04-29;ESTC3;0,9825223748962254
2017-06-01;ESTR4;20,0
2015-12-17;ETER3;0,978
2015-11-05;ETER3;0,9821000277714661
2015-08-06;ETER3;0,9820598370070559
2015-05-26;ETER3;0,969876965140123
2015-03-24;ETER3;0,9784803769673786
2014-12-30;ETER3;0,9898334698334699
2017-04-26;EUCA4;0,9844574780058651
2016-04-19;EUCA4;0,9969770187226248
2015-04-13;EUCA4;0,9873315363881403
2017-09-01;EURO11;0,99458
2017-08-02;EURO11;0,9970190192360208
2017-07-03;EURO11;0,9963727016414468
2017-05-02;EURO11;0,9969705482027624
2017-04-03;EURO11;0,9939109061234189
2017-03-01;EURO11;0,9937080640987805
2017-02-01;EURO11;0,9948585954448316
2017-01-02;EURO11;0,9947644198772324
2016-12-01;EURO11;0,9943004739552759
2016-11-01;EURO11;0,9942706175883097
2016-10-03;EURO11;0,9937500142648369
2016-09-01;EURO11;0,9957895020854087
2016-08-01;EURO11;0,9956521775572896
2016-07-01;EURO11;0,9893945932025068
2016-06-01;EURO11;0,9959536922921265
2016-05-02;EURO11;0,9958457248741653
2016-04-01;EURO11;0,9945454791687505
2016-03-03;EURO11;0,9937496406657267
2016-02-01;EURO11;0,9932483734618385
2016-01-04;EURO11;0,9909375171639726
2015-12-01;EURO11;0,9916923007105668
2015-11-03;EURO11;0,991111573113348
2015-10-06;EURO11;0,9923529867094915
2015-09-01;EURO11;0,9911429251677123
2015-08-04;EURO11;0,9914291272344161
2015-07-01;EURO11;0,9909090982726435
2015-06-01;EURO11;0,991842480875358
2015-05-05;EURO11;0,9929730052122403
2015-04-02;EURO11;0,991666668101237
2015-03-03;EURO11;0,9918010183297042
2015-02-03;EURO11;0,9921196020284774
2015-01-02;EURO11;0,9927026841497952
2014-12-01;EURO11;0,9935448904876497
2016-05-24;EVEN3;0,9972704714640198
2016-04-25;EVEN3;0,9585750070584415
2015-05-04;EVEN3;0,9471577498033044
2017-08-10;EXXO34;0,9903973509933774
2017-05-10;EXXO34;0,9906172004385249
2017-02-08;EXXO34;0,9907454020999193
2016-11-08;EXXO34;0,9914002353201239
2016-08-10;EXXO34;0,9911228957102015
2016-05-11;EXXO34;0,9914987270974002
2016-02-11;EXXO34;0,9913274736199666
2015-11-11;EXXO34;0,9910522919751809
2015-08-12;EXXO34;0,9896847337320098
2015-05-12;EXXO34;0,9915052838180041
2015-02-10;EXXO34;0,9915065189019737
2017-05-02;EZTC3;0,9462598425196851
2016-05-02;EZTC3;0,8954257077689847
2015-05-04;EZTC3;0,8801361761802396
2017-08-08;FAED11;0,9930528044833082
2017-07-10;FAED11;0,9931133443429333
2017-06-08;FAED11;0,9956643319126106
2017-05-09;FAED11;0,9928147338649366
2017-04-10;FAED11;0,993091548345735
2017-03-08;FAED11;0,9929939692024345
2017-02-08;FAED11;0,9920133753345689
2017-01-09;FAED11;0,9917440231819432
2016-12-08;FAED11;0,9920280918215055
2016-11-09;FAED11;0,9925742995532348
2016-10-10;FAED11;0,9918179444177331
2016-09-09;FAED11;0,9916332545015302
2016-08-08;FAED11;0,9918032409768864
2016-07-08;FAED11;0,9914145363014161
2016-06-08;FAED11;0,9910501577715994
2016-05-09;FAED11;0,990508166945931
2016-04-08;FAED11;0,9867278330361505
2016-03-08;FAED11;0,9899083085433023
2016-02-10;FAED11;0,9900451819548375
2016-01-11;FAED11;0,9899489678581165
2015-12-08;FAED11;0,99099234852997
2015-11-10;FAED11;0,9909965646737507
2015-10-08;FAED11;0,9895196783212051
2015-09-09;FAED11;0,9901724397519787
2015-08-10;FAED11;0,9909302815219748
2015-07-08;FAED11;0,9921068185709875
2015-06-09;FAED11;0,9901090554873739
2015-06-01;FAED11;0,9819375787349057
2015-05-11;FAED11;0,9901803389392398
2015-04-09;FAED11;0,9900266181187233
2015-03-09;FAED11;0,9902832599182773
2015-02-09;FAED11;0,9903771333144512
2015-01-09;FAED11;0,9903386350691035
2014-12-08;FAED11;0,990820468968821
2017-09-01;FAMB11B;0,9913531468531468
2017-08-01;FAMB11B;0,9934514739839841
2017-07-03;FAMB11B;0,9916584028095753
2017-06-01;FAMB11B;0,991863039666318
2017-05-02;FAMB11B;0,9922553598713436
2017-04-03;FAMB11B;0,9934924769726872
2017-03-01;FAMB11B;0,9933057608076153
2017-02-02;FAMB11B;0,9938491714624346
2016-12-01;FAMB11B;0,9930760682355128
2016-11-04;FAMB11B;0,9934365540453278
2016-10-03;FAMB11B;0,9929075440396005
2016-09-01;FAMB11B;0,9932569912116933
2016-08-01;FAMB11B;0,9922620637801137
2016-07-01;FAMB11B;0,992202728542554
2016-06-01;FAMB11B;0,9916163230925981
2016-05-04;FAMB11B;0,9919817468911984
2016-04-01;FAMB11B;0,9918096186398776
2016-03-01;FAMB11B;0,9910993923589377
2016-02-01;FAMB11B;0,9912117441788649
2016-01-04;FAMB11B;0,9926348248896466
2015-12-01;FAMB11B;0,9932416526586751
2015-11-04;FAMB11B;0,9946170047240186
2015-10-01;FAMB11B;0,9932405354480867
2015-09-01;FAMB11B;0,9943367856514186
2015-08-04;FAMB11B;0,9934949912028779
2015-07-01;FAMB11B;0,9902158246599886
2015-06-02;FAMB11B;0,9937431775866974
2015-05-04;FAMB11B;0,9936388017828163
2015-04-02;FAMB11B;0,9932087287682463
2015-03-06;FAMB11B;0,9934496860359011
2015-02-02;FAMB11B;0,9934137506501192
2015-01-05;FAMB11B;0,9929769957409081
2014-12-01;FAMB11B;0,9929424483498135
2017-08-21;FCFL11;0,9950125
2017-07-19;FCFL11;0,99435344974092
2017-06-19;FCFL11;0,9943897295322728
2017-05-19;FCFL11;0,9937385957917503
2017-04-18;FCFL11;0,994107445248534
2017-03-20;FCFL11;0,9945306847154424
2017-02-20;FCFL11;0,9938998814486717
2017-01-19;FCFL11;0,994175296774933
2016-12-19;FCFL11;0,993707150656735
2016-11-21;FCFL11;0,9938509922363032
2016-10-19;FCFL11;0,9937920721450633
2016-09-19;FCFL11;0,9939006012941042
2016-08-19;FCFL11;0,9939578087039284
2016-07-19;FCFL11;0,9932577622921223
2016-06-20;FCFL11;0,993201217413988
2016-05-19;FCFL11;0,9936714072260171
2016-04-18;FCFL11;0,9927421256159654
2016-03-18;FCFL11;0,9930856742231057
2016-02-19;FCFL11;0,9918471193753865
2016-01-19;FCFL11;0,9918785492636416
2015-12-17;FCFL11;0,9921980022864062
2015-11-18;FCFL11;0,9929638526793377
2015-10-19;FCFL11;0,9927455351672864
2015-09-21;FCFL11;0,992681736385292
2015-08-19;FCFL11;0,9926117238010134
2015-07-20;FCFL11;0,9925964306976712
2015-06-19;FCFL11;0,9890503197748066
2015-05-19;FCFL11;0,9922599176655397
2015-04-17;FCFL11;0,992078336774513
2015-03-19;FCFL11;0,9922359205722101
2015-02-19;FCFL11;0,9922453205902231
2015-01-19;FCFL11;0,9922136348912657
2014-12-17;FCFL11;0,9920627101872068
2015-10-27;FCXO34;0,9960429508848678
2017-07-24;FDMO34;0,9870556309362278
2017-04-24;FDMO34;0,9864532251366325
